Year,Longitude,Latitude
2012,-87.713347237,41.862420869
2012,-87.67395607,41.806695917
2012,-87.731337286,41.9072231
2012,-87.640888264,41.906899902
2012,-87.685325655,41.867532404
2003,-87.588483694,41.771491244
2012,-87.659936931,41.762236675
2012,-87.555631154,41.660205626
2012,-87.685268108,41.749135591
2012,-87.59922275,41.778094523
2012,-87.610792057,41.779852863
2012,-87.682317993,41.729192457
2012,-87.753609675,41.887834375
2012,-87.694779486,41.828776003
2012,-87.685905313,41.831174215
2012,-87.751694316,41.888455867
2003,-87.715360755,41.923963114
2012,-87.771551691,41.911952129
2012,-87.639999033,41.830132402
2012,-87.653155429,41.729657469
2012,-87.653155429,41.729657469
2012,-87.642976891,41.673291386
2012,-87.731746808,41.851442887
2012,-87.660010385,41.865194117
2012,-87.660088247,41.984307605
2012,-87.600944364,41.705677782
2003,-87.706929899,41.885388355
2012,-87.593536505,41.810610708
2012,-87.727544035,41.88334197
2012,-87.668868434,41.947446464
2012,-87.624369795,41.69712792
2012,-87.676798979,41.796248249
2012,-87.676798979,41.796248249
2012,-87.709839783,41.841795224
2012,-87.665155275,41.750332165
2012,-87.612056189,41.781556777
2012,-87.604656531,41.778384336
2003,-87.684951324,41.82753542
2012,-87.698038344,41.911028328
2012,-87.757259911,41.963840438
2012,-87.710558668,41.741445935
2012,-87.659039385,41.863967228
2012,-87.549724872,41.737401728
2012,-87.660993393,41.749514782
2012,-87.597945193,41.75256441
2012,-87.691032008,41.825599196
2012,-87.644899406,41.682828519
2012,-87.546789436,41.749462087
2003,-87.679577592,41.746183409
2012,-87.619897253,41.70953478
2012,-87.701154143,41.749144511
2012,-87.680729788,41.851578719
2012,-87.680729788,41.851578719
2012,-87.672680179,41.681893839
2012,-87.628194981,41.766582569
2012,-87.758914739,41.885160694
2012,-87.608428808,41.73477109
2012,-87.592969398,41.776070273
2012,-87.592969398,41.776070273
2003,-87.641397268,41.662543269
2012,-87.716456693,41.860124203
2012,-87.663447077,41.796881935
2012,-87.686895354,41.866602715
2012,-87.611300776,41.802806505
2012,-87.635173059,41.693615452
2012,-87.734095166,41.837755788
2012,-87.707933603,41.860412908
2012,-87.582412624,41.771523074
2012,-87.706715255,41.860370591
2003,-87.71406937,41.891818421
2012,-87.659854095,41.97581294
2012,-87.665930365,41.687848473
2012,-87.659916448,41.86609917
2012,-87.561289359,41.762694638
2012,-87.727497088,41.901525076
2012,-87.683229302,41.764151886
2012,-87.616999766,41.770577612
2012,-87.60132113,41.657912296
2012,-87.653830052,41.800821127
2012,-87.653830052,41.800821127
2003,-87.659176493,41.92775783
2012,-87.620245111,41.770479797
2012,-87.626880654,41.692538396
2012,-87.688600214,41.781989896
2012,-87.602919789,41.757931061
2012,-87.643715019,41.802522678
2012,-87.643715019,41.802522678
2012,-87.604556978,41.725300675
2012,-87.659909872,41.864276948
2012,-87.688512796,41.778638623
2012,-87.628585455,41.822645182
2003,-87.671305719,42.003538279
2012,-87.764806379,41.941337063
2012,-87.652784111,41.760663209
2012,-87.616881612,41.819715992
2012,-87.547000358,41.7330773
2012,-87.682871596,41.750936036
2012,-87.670843354,41.800514351
2012,-87.624322095,41.756443249
2012,-87.674287942,41.765709104
2012,-87.759736921,41.90491238
2012,-87.756120351,41.923464491
2003,-87.709199278,41.862005973
2012,-87.560775501,41.700381668
2012,-87.653577917,41.969104797
2012,-87.63324394,41.838217196
2012,-87.774168158,41.902618024
2012,-87.774168158,41.902618024
2012,-87.756120351,41.923464491
2009,-87.677081685,41.857650185
2012,-87.761651822,41.89944717
2012,-87.642738852,41.767041392
2012,-87.612048296,41.781279554
2003,-87.562416748,41.702772017
2012,-87.719668825,41.895429716
2012,-87.610647771,41.658679358
2012,-87.5986181,41.730509981
2012,-87.582734417,41.730698218
2012,-87.76431051,41.911938428
2012,-87.731079671,41.84547885
2012,-87.731079671,41.84547885
2012,-87.702852587,41.81110081
2012,-87.748611543,41.88177169
2003,-87.7295822,41.88567708
2012,-87.748611543,41.88177169
2012,-87.704386239,41.875893078
2012,-87.552759624,41.734897624
2012,-87.72870018,41.875227829
2012,-87.60571854,41.813183063
2012,-87.731072469,41.875196386
2012,-87.729368696,41.877931689
2012,-87.600360112,41.752258758
2012,-87.729368696,41.877931689
2012,-87.726418399,41.912639024
2003,-87.67184098,41.793019969
2012,-87.662339743,41.752192862
2012,-87.621430294,41.771041494
2012,-87.66903552,41.812205522
2012,-87.747215593,41.912357382
2012,-87.659165427,41.80685705
2012,-87.718807226,41.805149849
2012,-87.606276251,41.701468915
2012,-87.667222147,41.893693999
2012,-87.623570871,41.794672085
2012,-87.638509526,41.908430535
2003,-87.66293161,41.731232529
2012,-87.655495503,41.993558695
2012,-87.692414612,41.787755043
2012,-87.691064585,41.996422338
2012,-87.649920503,41.857044461
2012,-87.702040367,41.86763922
2012,-87.655673301,41.750468733
2012,-87.57967152,41.752646328
2012,-87.637623404,41.763484107
2012,-87.561402561,41.752637555
2012,-87.66194767,41.785937198
2003,-87.701108837,41.747412602
2012,-87.666342442,41.757076332
2012,-87.77343648,41.887976661
2012,-87.75169636,41.957415629
2012,-87.669905596,41.811425687
2012,-87.736237031,41.876954977
2012,-87.572470102,41.720679834
2012,-87.648695636,41.790123609
2012,-87.572470102,41.720679834
2012,-87.672615599,41.886046771
2003,-87.561441152,41.754616453
2012,-87.611617688,41.765074549
2012,-87.668883403,41.682656831
2012,-87.55941507,41.713364123
2012,-87.55941507,41.713364123
2012,-87.71104513,41.882139587
2012,-87.552234899,41.741011113
2012,-87.611023461,41.695782417
2012,-87.589197442,41.762387559
2003,-87.70784055,41.91739113
2012,-87.756512398,41.88645217
2012,-87.733707291,41.865146994
2012,-87.752503802,41.900449563
2012,-87.719716357,41.872040755
2012,-87.722323899,41.892397765
2012,-87.722323899,41.892397765
2012,-87.751996366,41.897672568
2012,-87.605940419,41.690000986
2012,-87.713605835,41.920386159
2003,-87.729342994,41.877931554
2012,-87.632651542,41.893501985
2012,-87.70487923,41.970903661
2012,-87.624070018,41.793969887
2012,-87.567646282,41.761672394
2012,-87.656960706,41.704262023
2012,-87.664046556,41.868219921
2012,-87.62347324,41.792884953
2012,-87.615601416,41.779276522
2012,-87.618598009,41.770252762
2012,-87.668114522,41.789537904
2003,-87.578824332,41.69884676
2012,-87.731358205,41.741271378
2012,-87.640415448,41.751994124
2012,-87.625650736,41.899189017
2012,-87.552764692,41.735084271
2012,-87.655978004,41.789793556
2012,-87.628820016,41.682914946
2012,-87.562722643,41.758395718
2012,-87.746156543,41.876772861
2003,-87.726882186,41.880712231
2012,-87.568221728,41.769077585
2012,-87.661816029,41.780631714
2012,-87.703252182,42.014711289
2012,-87.742579686,41.873628814
2012,-87.627669999,41.684636822
2012,-87.606074341,41.72750574
2012,-87.691105827,41.878025954
2012,-87.646684247,41.759024243
2003,-87.760313109,41.922225889
2012,-87.686681487,41.830251024
2012,-87.72437669,41.837880307
2012,-87.672281805,41.809359223
2012,-87.696384906,41.78636107
2012,-87.696384906,41.78636107
2012,-87.607894092,41.804055642
2012,-87.696880721,41.879249107
2012,-87.641434108,41.838952891
2012,-87.602743669,41.750838669
2012,-87.619313551,41.734144934
2003,-87.626926379,41.844073188
2012,-87.604277826,41.805015199
2012,-87.609779467,41.751204276
2012,-87.609779467,41.751204276
2012,-87.58273315,41.730492386
2012,-87.610105725,41.773064658
2012,-87.608906986,41.752532509
2012,-87.704554719,41.998283492
2012,-87.704554719,41.998283492
2012,-87.664674462,41.751462766
2012,-87.65974028,41.748094124
2003,-87.658072166,41.731376967
2012,-87.684495418,41.765819345
2012,-87.664900005,41.805993183
2012,-87.57425781,41.727201167
2012,-87.655828955,41.961760892
2012,-87.718338829,41.796214692
2012,-87.624110386,41.795630427
2012,-87.632279919,41.767795848
2012,-87.601426771,41.747078826
2012,-87.748686457,41.917449945
2003,-87.711268156,41.849292066
2012,-87.697955586,41.791797974
2012,-87.63725483,41.683235288
2012,-87.786925903,41.931469202
2012,-87.62240731,41.792444765
2012,-87.690161357,41.901168351
2012,-87.619432786,41.803065896
2012,-87.655106101,41.671648388
2012,-87.715177582,41.898012655
2012,-87.747457135,41.933346483
2012,-87.719810718,41.805690349
2003,-87.65490716,41.972402958
2012,-87.757028108,41.904662812
2012,-87.748132093,41.810714711
2012,-87.637643655,41.786374378
2012,-87.658038469,41.984410822
2012,-87.616997535,41.770448616
2012,-87.629117507,41.701624878
2012,-87.708322693,41.908269183
2012,-87.624032104,41.672536597
2012,-87.646742401,41.736027301
2012,-87.583365673,41.729656757
2003,-87.747448999,41.917366799
2012,-87.604748745,41.733617158
2012,-87.623924449,41.679007084
2012,-87.633810547,41.676081841
2012,-87.633810547,41.676081841
2012,-87.558342113,41.736820751
2012,-87.627167159,41.856218005
2012,-87.596267196,41.783265047
2012,-87.693275626,41.774551557
2012,-87.55035846,41.745869477
2012,-87.601987042,41.82196573
2003,-87.719605208,41.841814888
2012,-87.574255471,41.727088635
2012,-87.720681099,41.874441638
2012,-87.686211691,41.812045606
2012,-87.686211691,41.812045606
2012,-87.650079737,41.830697755
2012,-87.628919212,41.686238944
2012,-87.572635409,41.722503153
2012,-87.666324236,41.813312219
2012,-87.590836687,41.760090211
2012,-87.652275757,41.787587214
2003,-87.697186003,41.783958765
2012,-87.841541839,41.976282242
2012,-87.55098869,41.744666278
2012,-87.608572465,41.735680362
2012,-87.583799955,41.771068348
2012,-87.635870858,41.764881306
2012,-87.612002879,41.77944334
2012,-87.617677805,41.797626791
2012,-87.656480987,41.838861426
2012,-87.598805314,41.762303939
2003,-87.697186003,41.783958765
2012,-87.672201358,41.760439035
2012,-87.564604981,41.714897356
2012,-87.725662001,41.880434101
2012,-87.692636367,41.780950435
2012,-87.764891183,41.881266156
2012,-87.570947551,41.716545037
2012,-87.562378839,41.738121265
2012,-87.64397366,41.748253086
2012,-87.610545649,41.72307993
2012,-87.610545649,41.72307993
2003,-87.743187824,41.937600119
2012,-87.722139232,41.899054311
2012,-87.611075845,41.758479341
2012,-87.727496751,41.90156075
2012,-87.644528181,41.769736056
2012,-87.660160954,41.865189511
2012,-87.627477022,41.722710417
2012,-87.554103407,41.751331394
2012,-87.659099891,41.965380546
2012,-87.710090384,41.910847394
2012,-87.613235784,41.781646505
2003,-87.653025985,41.769687895
2012,-87.639305643,41.671924547
2012,-87.748111019,41.890745572
2012,-87.67190382,41.795111477
2012,-87.617490782,41.79037523
2012,-87.634081651,41.791583362
2012,-87.552399964,41.71861319
2012,-87.749668109,41.931491671
2012,-87.651542065,41.857130937
2012,-87.683445092,41.750030916
2003,-87.648677676,41.774234061
2012,-87.717347053,41.937887003
2012,-87.68848018,41.742723745
2012,-87.559268417,41.751824605
2012,-87.632577234,41.687866743
2012,-87.652705376,41.741403207
2010,-87.575320432,41.669182176
2012,-87.697234557,41.785723614
2012,-87.755023892,41.900423863
2012,-87.73370765,41.865108577
2012,-87.71115549,41.845389113
2003,-87.591067222,41.769027125
2012,-87.679688634,41.772801037
2012,-87.664299154,41.782655024
2012,-87.65073602,41.687215851
2012,-87.668780391,41.814885204
2012,-87.643768796,41.8016119
2012,-87.62222067,41.785110879
2012,-87.714778392,41.962936107
2012,-87.645614455,41.811820703
2012,-87.616184739,41.706468217
2012,-87.701098236,41.792918517
2003,-87.614974583,41.780252316
2012,-87.675791679,41.804022532
2012,-87.685056985,41.884674206
2012,-87.643916506,41.793305842
2012,-87.617402611,41.765667835
2012,-87.733474103,41.875167792
2012,-87.685759589,41.767322121
2012,-87.704881423,41.971054604
2012,-87.792646187,41.979522813
2012,-87.582576242,41.770695367
2012,-87.632389787,41.817619001
2003,-87.713943144,41.924641532
2012,-87.59889818,41.745479227
2012,-87.649713037,41.782374308
2012,-87.6577569,41.974165075
2012,-87.706856955,41.865409818
2012,-87.632111875,41.827288113
2012,-87.746214056,41.885733129
2012,-87.588805144,41.773809509
2012,-87.61315283,41.777919241
2012,-87.725041634,41.90131451
2003,-87.728248551,41.854981074
2012,-87.774229289,41.868230139
2012,-87.753250466,41.899122381
2012,-87.687359957,41.872966504
2012,-87.771038273,41.893843118
2012,-87.701436581,42.004819495
2012,-87.557054115,41.742764452
2012,-87.709972333,41.903722719
2012,-87.714225133,41.88481595
2012,-87.674557015,41.768430247
2003,-87.710988864,41.880369243
2012,-87.661514673,41.864931246
2012,-87.760139105,41.880888527
2012,-87.693834402,41.795060019
2012,-87.749677146,41.898643242
2012,-87.73068709,41.85250485
2012,-87.6105331,41.69641053
2012,-87.62104831,41.802908524
2012,-87.732088554,41.941077091
2012,-87.73068709,41.85250485
2013,-87.662361421,41.894541113
2003,-87.651058517,41.90915891
2013,-87.609891755,41.812317533
2013,-87.698507299,41.787541886
2013,-87.639183666,41.668287557
2013,-87.683965265,41.791124233
2013,-87.693291067,41.908886162
2013,-87.659704705,41.793190941
2013,-87.669115954,41.734770191
2013,-87.562463183,41.743629649
2013,-87.745294518,41.875876568
2013,-87.614651636,41.741190698
2003,-87.612614608,41.755912107
2013,-87.726521499,41.878857958
2013,-87.638460098,41.906890723
2013,-87.723179151,41.879328725
2013,-87.574770965,41.766088572
2013,-87.670276573,41.778644591
2013,-87.725478099,41.875040676
2013,-87.718432537,41.84355397
2013,-87.6881041,41.899364823
2003,-87.560913384,41.744530349
2013,-87.723881057,41.863810959
2013,-87.755587101,41.876650547
2013,-87.709250452,41.863916253
2013,-87.698313499,41.820916786
2013,-87.739207483,41.969256062
2013,-87.746116798,41.938836316
2013,-87.76310227,41.909407737
2013,-87.66219065,41.795335057
2012,-87.710213449,41.85472273
2003,-87.639091294,41.684036765
2013,-87.674756939,41.767520286
2013,-87.722550972,41.899789214
2013,-87.634036893,41.787941422
2013,-87.697159411,41.867809872
2013,-87.640360088,41.82353187
2013,-87.640360088,41.82353187
2013,-87.731683239,41.874280263
2013,-87.731683239,41.874280263
2013,-87.650501419,41.766121798
2003,-87.658064336,41.764994683
2013,-87.562227664,41.761778857
2012,-87.560760858,41.724237919
2013,-87.542565805,41.696445942
2013,-87.609070793,41.759476621
2013,-87.595428829,41.814162991
2013,-87.766982153,41.952571673
2013,-87.728369128,41.838678033
2013,-87.682747359,41.802047832
2003,-87.695413585,41.850643094
2013,-87.648695394,41.768775762
2013,-87.752263308,41.891320995
2013,-87.726266872,41.901488393
2013,-87.686219922,41.852029655
2013,-87.656762001,41.72810078
2013,-87.603851467,41.747184808
2013,-87.603851467,41.747184808
2013,-87.66405432,41.773408073
2013,-87.746704217,41.889558369
2003,-87.723779821,41.899965886
2013,-87.745225096,41.879043079
2012,-87.655399054,41.990514817
2013,-87.722011284,41.752432543
2013,-87.612404805,41.721922531
2013,-87.714220057,41.905877971
2013,-87.576792325,41.751595549
2013,-87.604611201,41.775911443
2013,-87.619113763,41.816598679
2013,-87.685467199,41.788363725
2013,-87.707352501,41.840195509
2013,-87.717053461,41.969133786
2013,-87.625125567,41.72902434
2013,-87.555529125,41.753141314
2003,-87.556960404,41.736855332
2013,-87.686040124,41.685743327
2013,-87.650181219,41.753457689
2013,-87.699213111,41.914456879
2013,-87.659660218,41.864278228
2013,-87.612699454,41.759466507
2013,-87.629431152,41.787290341
2013,-87.660163933,41.748582349
2013,-87.557702918,41.749442973
2013,-87.624776739,41.821359386
2013,-87.680707093,41.850922712
2003,-87.66966577,41.939682201
2013,-87.59082933,41.75977457
2013,-87.634610841,41.675529608
2013,-87.545825944,41.736842677
2013,-87.73284591,41.953591941
2013,-87.710414753,41.907336534
2013,-87.654042694,41.718114626
2013,-87.702945412,41.770565416
2013,-87.693891803,42.011295157
2013,-87.770463805,41.9007064
2003,-87.55891234,41.749130048
2013,-87.71216765,41.95386886
2013,-87.668316029,41.814029047
2013,-87.607907557,41.802861966
2013,-87.631096132,41.678960565
2013,-87.638887613,41.681870253
2013,-87.627045546,41.728994992
2013,-87.689885947,41.902988981
2013,-87.589121997,41.800938808
2013,-87.650966,41.864358624
2013,-87.713697274,41.854302497
2003,-91.686565684,36.619446395
2013,-87.585004532,41.770565763
2013,-87.611919162,41.745685214
2013,-87.61519349,41.683977738
2013,-87.663723461,41.762568912
2013,-87.751875394,41.922339893
2013,-87.652880492,41.764376817
2013,-87.619567769,41.808418076
2013,-87.644068718,41.708175671
2013,-87.554994786,41.759147704
2003,-87.649714926,41.782541721
2013,-87.577230849,41.752638525
2013,-87.645885129,41.775172399
2013,-87.666166809,41.750324322
2013,-87.613338558,41.751147049
2013,-87.629337885,41.725394797
2013,-87.673215596,41.753029757
2013,-87.653264678,41.778671384
2013,-87.663097547,41.737120051
2013,-87.607735643,41.754361055
2003,-87.721726402,41.878028456
2013,-87.771937787,41.884654292
2013,-87.746707507,41.896825143
2013,-87.640240794,41.770270107
2013,-87.745118678,41.876232421
2013,-87.712448951,41.938140531
2013,-87.613468578,41.837181118
2013,-87.667573802,41.815210275
2013,-87.704875903,41.970867968
2013,-87.680678169,41.764148399
2013,-87.680678169,41.764148399
2003,-91.686565684,36.619446395
2013,-87.707776218,41.85471497
2013,-87.765140918,41.888309133
2013,-87.718958959,41.901663577
2013,-87.590034549,41.800996858
2013,-87.589659211,41.761441022
2013,-87.733718513,41.865517528
2013,-87.650600669,41.90041032
2013,-87.668957971,41.682525534
2013,-87.641768497,41.673679306
2003,-87.726561649,41.872672629
2013,-87.624977038,41.699851294
2013,-87.65059137,41.757636956
2013,-87.582334217,41.751527624
2013,-87.637180391,41.766489174
2013,-87.692447486,41.977017622
2013,-87.666107752,41.739393395
2013,-87.579449121,41.741898182
2013,-87.615374061,41.770076236
2013,-87.682163166,41.814827379
2003,-87.706562587,41.854952592
2013,-87.632781893,41.685200497
2013,-87.691546042,41.800574249
2013,-87.695805967,41.77817712
2013,-87.712103707,41.884691979
2013,-87.596820484,41.747721745
2013,-87.648691077,41.789862875
2013,-87.701005851,41.873517205
2013,-87.760740384,41.897856457
2013,-87.674485899,41.765707495
2003,-87.65463635,41.858883634
2013,-87.707045163,41.784369694
2013,-87.756449257,41.877549508
2013,-87.690530276,41.807898548
2013,-87.637450077,41.776809356
2013,-87.762607847,41.877467764
2013,-87.718481306,41.845359957
2013,-87.730813206,41.909824631
2013,-87.601048653,41.751330086
2013,-87.638463019,41.759046167
2013,-87.730469347,41.877641093
2003,-87.704914374,41.840335874
2013,-87.59736201,41.72853976
2013,-87.689449776,41.901430555
2013,-87.72433908,41.836428389
2013,-87.736441693,41.877847922
2013,-87.620196651,41.889561428
2013,-87.744232931,41.93386511
2013,-87.709883798,41.932827539
2013,-87.667676345,41.71309546
2013,-87.562380927,41.738253005
2003,-87.709818824,41.878340385
2013,-87.587083083,41.756012564
2013,-87.681461048,41.833056345
2013,-87.790510641,41.94558603
2013,-87.615197285,41.761603489
2013,-87.566361635,41.758436534
2013,-87.641772372,41.757367412
2013,-87.572473045,41.75829879
2013,-87.71371998,41.776971593
2013,-87.651629776,41.794221811
2003,-87.559122372,41.757268307
2013,-87.673169423,41.796858634
2013,-87.673169423,41.796858634
2013,-87.625998326,41.682505174
2013,-87.565856546,41.758992998
2013,-87.643964069,41.70425889
2013,-87.643707626,41.714205528
2013,-87.748467543,41.904402735
2013,-87.752406675,41.909543478
2013,-87.658177709,41.734942451
2003,-87.705350272,41.946153461
2013,-87.564715123,41.7517514
2013,-87.609435992,41.773941358
2013,-87.623204276,41.761096166
2013,-87.69854618,41.873478937
2013,-87.665456809,41.780628239
2013,-87.672496668,42.016442806
2013,-87.683994549,41.79221937
2013,-87.614720034,41.697572939
2013,-87.652313476,41.864690444
2013,-87.697388322,41.872866052
2003,-87.712661421,41.921912337
2013,-87.664954048,41.807851375
2013,-87.724236027,41.874372731
2013,-87.718662542,41.892353527
2013,-87.713973243,41.85841763
2013,-87.65575513,41.735367281
2013,-87.703122242,41.778340981
2012,-87.654762896,41.854899722
2013,-87.765341632,41.893428145
2003,-87.736202549,41.904712828
2013,-87.571544262,41.77113044
2013,-87.720799905,41.908133345
2013,-87.756162028,41.878456412
2013,-87.565729315,41.703823312
2013,-87.671181992,42.019371503
2013,-87.725713985,41.854396886
2013,-87.721444549,41.863690977
2013,-87.621759581,41.861239542
2003,-87.711164811,41.852381545
2013,-87.651113603,41.789641278
2013,-87.723278665,41.906307902
2013,-87.635291321,41.746652877
2013,-87.559980911,41.740399389
2013,-87.663785792,41.764682386
2013,-87.605865452,41.65732367
2013,-87.712874616,41.788602837
2013,-87.641792706,41.897640821
2013,-87.574723198,41.74929316
2013,-87.659100517,41.68241324
2003,-87.70894401,41.91802282
2013,-87.76708982,41.882210062
2013,-87.597924829,41.756274573
2013,-87.567463994,41.752650676
2013,-87.675073619,41.793908476
2013,-87.669873105,41.793598642
2013,-87.63476479,41.680925914
2013,-87.671504085,41.814000807
2013,-87.706190128,41.866399599
2013,-87.681666253,42.015438722
2013,-87.636747512,41.751269403
2003,-87.727427561,41.859905436
2013,-87.623211774,41.829184608
2013,-87.636659935,41.748184273
2013,-87.682116947,41.773020649
2013,-87.619536603,41.67624381
2013,-87.619536603,41.67624381
2013,-87.648651728,41.788391702
2013,-87.709564878,41.862916308
2013,-87.610552944,41.770781477
2013,-87.565668145,41.751735817
2013,-87.626852618,41.841103444
2003,-87.655121021,41.779601696
2013,-87.71401271,41.899584317
2013,-87.731729746,41.839944326
2013,-87.731729746,41.839944326
2013,-87.56204421,41.759958158
2013,-87.733141917,41.799553201
2013,-87.621750607,41.675299766
2013,-87.661657878,41.729358956
2013,-87.650926728,41.691341719
2013,-87.654815667,41.791872354
2013,-87.726469659,41.914208997
2003,-87.648356001,41.776902341
2013,-87.76647843,41.879921086
2013,-87.717994923,41.870450855
2013,-87.630346746,41.723916298
2013,-87.723179151,41.879328725
2013,-87.655916941,41.730428469
2013,-87.664252074,41.780835284
2013,-87.648221547,41.771967298
2013,-87.71783042,41.865400546
2013,-87.666679673,41.82820471
2013,-87.655139299,41.965425822
2003,-87.619047858,41.802059097
2013,-87.726495797,41.878857822
2013,-87.551242708,41.729470047
2013,-87.643199914,41.782505513
2013,-87.625357915,41.780906795
2013,-87.710081187,41.873635421
2013,-87.762026878,41.95171288
2013,-87.665947174,41.786728903
2013,-87.725421722,41.902680409
2013,-87.594126176,41.745242802
2013,-87.652448861,41.734121028
2003,-87.619047858,41.802059097
2013,-87.594249991,41.750422098
2013,-87.618487202,41.821479584
2013,-87.582439315,41.7657767
2013,-87.67326624,41.800289545
2013,-87.76706709,41.936743429
2013,-87.645967086,41.824811459
2013,-87.672864196,41.680366299
2013,-87.649018991,41.671664448
2003,-87.619047858,41.802059097
2013,-87.649571585,41.777052285
2013,-87.611885314,41.774231194
2013,-87.626958377,41.702500788
2013,-87.632884965,41.790349376
2013,-87.736650058,41.878738142
2013,-87.637424624,41.903124855
2013,-87.641770239,41.757224695
2013,-87.617728819,41.80128249
2003,-87.773012281,41.879783007
2013,-87.615528943,41.801222112
2013,-87.695007897,41.793214152
2013,-87.669184243,41.853186533
2013,-87.554337354,41.743802621
2013,-87.615331145,41.65182863
2013,-87.736333849,41.783219345
2013,-87.677386363,41.907556016
2003,-87.773012281,41.879783007
2013,-87.565735011,41.709193985
2013,-87.626417643,41.704393792
2013,-87.713670269,41.938029128
2013,-87.726264785,41.901320983
2013,-87.675956643,41.909411174
2013,-87.595425023,41.748618411
2013,-87.615738011,41.784782418
2013,-87.647752622,41.753344428
2013,-87.718157129,41.899093421
2013,-87.614127918,41.768742947
2003,-87.686164728,41.78208323
2013,-87.570050881,41.766298808
2013,-87.670124972,41.773075542
2013,-87.64489038,41.783857613
2013,-87.668277264,41.749653225
2013,-87.657794171,41.866125125
2013,-87.768046548,41.90115007
2013,-87.614451899,41.829651528
2013,-87.629715364,41.762969417
2013,-87.586349004,41.766850507
2013,-87.772906961,41.901077845
2003,-87.634638401,41.893179294
2013,-87.648582726,41.766961111
2013,-87.73970941,41.773823896
2013,-87.60927008,41.782173181
2013,-87.670400636,41.784397344
2013,-87.579354758,41.765306435
2013,-87.728809401,41.865195413
2013,-87.76464733,41.874393341
2013,-87.734744814,41.740778629
2013,-87.612166821,41.693075456
2003,-87.621379529,41.664462807
2013,-87.646873411,41.680686022
2013,-87.650229577,41.755464062
2013,-87.590885285,41.761915482
2013,-87.678899454,41.959010557
2013,-87.72355909,41.892665033
2013,-87.664034588,41.989948047
2013,-87.65200108,41.731423458
2013,-87.575253185,41.772765871
2003,-87.561475851,41.756614534
2013,-87.575253185,41.772765871
2013,-87.575253185,41.772765871
2013,-87.735993683,41.877851081
2013,-87.7004854,41.899842616
2013,-87.745137513,41.876581037
2013,-87.603493223,41.745813125
2013,-87.624586143,41.702768847
2013,-87.624586143,41.702768847
2003,-87.621708079,41.828461793
2013,-87.675868666,41.873219626
2013,-87.768863775,41.912627751
2013,-87.600152807,41.743423523
2012,-87.681638499,42.018517536
2013,-87.603493223,41.745813125
2013,-87.640279876,41.732569089
2013,-87.721003237,41.968317938
2013,-87.655644106,41.762301996
2013,-87.709144383,41.86010116
2013,-87.758170843,41.878430815
2003,-87.606055842,41.756746208
2013,-87.709408246,41.928829366
2013,-87.6393613,41.673217468
2013,-87.648517108,41.737275576
2013,-87.770825768,41.923076442
2013,-87.731767645,41.883290077
2013,-87.667773179,41.775032346
2013,-87.709938595,41.875462318
2013,-87.660453671,41.775222974
2013,-87.698028592,41.812995227
2003,-87.613292249,41.689997885
2013,-87.689865635,41.783775293
2013,-87.56727815,41.740231473
2013,-87.658177709,41.734942451
2013,-87.661425975,41.76039299
2013,-87.661425975,41.76039299
2013,-87.672870548,41.785962094
2013,-87.683156152,41.850835064
2013,-87.731744091,41.88580094
2013,-87.645505595,41.78701723
2013,-87.602581859,41.745071859
2003,-87.663477083,41.72845023
2013,-87.586321063,41.774945985
2013,-87.666885274,41.814039965
2013,-87.689341576,41.969911966
2013,-87.726806285,41.837851998
2013,-87.785380558,41.789786609
2013,-87.785380558,41.789786609
2013,-87.699512514,41.851851308
2013,-87.565262394,41.713515873
2013,-87.558450905,41.750018835
2003,-87.762056504,41.969388501
2013,-87.700317732,41.877391038
2013,-87.668227301,42.018624468
2013,-87.781943859,41.969279924
2013,-87.704006463,41.870064953
2013,-87.612140815,41.692125755
2013,-87.660360074,41.993071409
2013,-87.619488481,41.687884984
2013,-87.657874171,41.682060252
2013,-87.619457678,41.680735801
2013,-87.76872782,41.912629827
2003,-87.714027937,41.860358116
2013,-87.634144157,41.784481529
2013,-87.571422669,41.766845795
2013,-87.655662965,41.689045293
2013,-87.660969048,41.795023298
2013,-87.710280067,41.917031177
2013,-87.621854148,41.70809791
2013,-87.60753538,41.773108823
2013,-87.765078145,41.886275336
2013,-87.733210366,41.854293599
2003,-87.666670374,41.780629799
2013,-87.569900451,41.720220956
2013,-87.711106901,41.843585868
2013,-87.690232814,41.796930727
2013,-87.582814197,41.767263813
2013,-87.583849157,41.772825015
2013,-87.634373327,41.753582154
2013,-87.765971847,41.894844546
2013,-87.69397438,41.932811401
2013,-87.747379302,41.926993203
2013,-87.625808133,41.750615278
2003,-87.666670374,41.780629799
2013,-87.708335719,41.762477222
2013,-87.633952795,41.681538451
2013,-87.720624784,41.923371128
2013,-87.73419476,41.926930651
2013,-87.655366295,41.760489118
2013,-87.715186993,41.858171698
2013,-87.737805425,41.870969673
2013,-87.773644504,41.888968348
2013,-87.621295162,41.812413484
2013,-87.659094296,41.852449912
2003,-87.639335535,41.941034149
2013,-87.628341654,41.764569155
2014,-87.630583507,41.687047734
2014,-87.613573964,41.824827097
2014,-87.697491099,41.779056401
2014,-87.686022023,41.776950596
2014,-87.610830908,41.781617685
2003,-87.643774682,41.835259466
2014,-87.723615426,41.874380415
2014,-87.706894241,41.84992966
2014,-87.644448488,41.766563171
2014,-87.749180085,41.893130275
2014,-87.631704085,41.744270923
2014,-87.686124717,41.780592853
2014,-87.551240409,41.729357514
